20836346,20200000000000,2021-03-05,103069716,Hometime,9/11/2016,f,,Randwick,Entire apartment,Entire home/apt,4,127.0,t,0,4,95.0,10.0,10.0,10.0,10.0,10.0,03_2021.csv,2021-03
20836361,20200000000000,2021-03-05,376637,Flora,4/2/2011,f,Petersham,Inner West,Entire apartment,Entire home/apt,2,78.0,t,0,2,80.0,8.0,6.0,10.0,10.0,8.0,03_2021.csv,2021-03
20836782,20200000000000,2021-03-05,66415301,Stephen,9/4/2016,f,Bondi,Waverley,Private room in apartment,Private room,2,60.0,t,0,29,90.0,9.0,9.0,10.0,9.0,9.0,03_2021.csv,2021-03
20836857,20200000000000,2021-03-05,46673493,Kristi,15/10/2015,f,Manly,Northern Beaches,Entire apartment,Entire home/apt,4,150.0,t,0,14,93.0,10.0,9.0,10.0,10.0,8.0,03_2021.csv,2021-03
20837152,20200000000000,2021-03-05,49371990,Roan,18/11/2015,f,Croydon Park,Canterbury-Bankstown,Private room in apartment,Private room,1,52.0,t,0,2,100.0,10.0,10.0,10.0,10.0,8.0,03_2021.csv,2021-03
20837243,20200000000000,2021-03-05,19210140,Shelley,31/7/2014,f,Beaconsfield,Sydney,Private room in townhouse,Private room,2,51.0,t,0,1,100.0,10.0,10.0,10.0,10.0,10.0,03_2021.csv,2021-03
20839443,20200000000000,2021-03-05,149518588,Yan (Suzy),7/9/2017,f,,Sutherland Shire,Private room in house,Private room,2,45.0,t,0,32,95.0,10.0,10.0,10.0,10.0,10.0,03_2021.csv,2021-03
20839583,20200000000000,2021-03-05,55448769,Monique,20/1/2016,f,Bondi,Waverley,Entire apartment,Entire home/apt,2,180.0,t,0,1,100.0,10.0,10.0,10.0,10.0,10.0,03_2021.csv,2021-03
20840200,20200000000000,2021-03-05,79021856,Anna,21/6/2016,f,,North Sydney,Private room in apartment,Private room,1,75.0,t,0,12,98.0,10.0,10.0,10.0,10.0,9.0,03_2021.csv,2021-03
20841389,20200000000000,2021-03-05,7409213,L'Abode Accommodation Specialist,10/7/2013,f,Double Bay,North Sydney,Entire house,Entire home/apt,10,1223.0,t,1,1,100.0,10.0,10.0,10.0,10.0,10.0,03_2021.csv,2021-03
