29865765,20210100000000,2021-01-13,6594500,Sylvain,27/5/2013,f,Chippendale,Sydney,Private room in townhouse,Private room,2,11111.0,t,1,0,,,,,,,01_2021.csv,2021-01
29866320,20210100000000,2021-01-14,224604867,Jennifer,7/11/2018,t,Newtown,Sydney,Entire apartment,Entire home/apt,7,146.0,t,0,30,99.0,10.0,10.0,10.0,10.0,10.0,01_2021.csv,2021-01
29866972,20210100000000,2021-01-11,142162744,Julia,24/7/2017,t,Neutral Bay,North Sydney,Entire apartment,Entire home/apt,2,106.0,t,0,16,99.0,10.0,10.0,10.0,10.0,10.0,01_2021.csv,2021-01
29868155,20210100000000,2021-01-11,110930580,Yichen,11/1/2017,f,,Sydney,Entire apartment,Entire home/apt,3,108.0,t,0,2,60.0,8.0,6.0,10.0,10.0,10.0,01_2021.csv,2021-01
29872388,20210100000000,2021-01-11,58939152,Carol,15/2/2016,f,Rhodes,Canada Bay,Entire apartment,Entire home/apt,5,117.0,t,0,43,90.0,9.0,9.0,9.0,9.0,9.0,01_2021.csv,2021-01
29880526,20210100000000,2021-01-11,17943408,Harvey,10/7/2014,t,Ultimo,Sydney,Room in boutique hotel,Private room,2,109.0,t,30,50,96.0,9.0,10.0,10.0,10.0,9.0,01_2021.csv,2021-01
29880549,20210100000000,2021-01-12,17943408,Harvey,10/7/2014,t,Ultimo,Sydney,Room in boutique hotel,Private room,2,129.0,t,1,8,98.0,10.0,10.0,10.0,10.0,9.0,01_2021.csv,2021-01
29880940,20210100000000,2021-01-11,218321838,Jorge,1/10/2018,f,Stanmore,Inner West,Entire apartment,Entire home/apt,2,149.0,t,0,8,93.0,10.0,10.0,10.0,10.0,10.0,01_2021.csv,2021-01
29881032,20210100000000,2021-01-14,218321838,Jorge,1/10/2018,f,Stanmore,Inner West,Entire apartment,Entire home/apt,2,150.0,t,0,5,84.0,9.0,9.0,9.0,10.0,8.0,01_2021.csv,2021-01
29881112,20210100000000,2021-01-14,218321838,Jorge,1/10/2018,f,Stanmore,Inner West,Entire apartment,Entire home/apt,2,150.0,t,0,10,94.0,10.0,10.0,10.0,10.0,9.0,01_2021.csv,2021-01
