47106604,20200000000000,2021-03-06,175128252,Team Gospodin,24/2/2018,f,Overseas,Sydney,Private room in bed and breakfast,Private room,2,392.0,t,28,0,,,,,,,03_2021.csv,2021-03
47106627,20200000000000,2021-03-06,175128252,Team Gospodin,24/2/2018,f,Overseas,Sydney,Private room in bed and breakfast,Private room,2,247.0,t,28,0,,,,,,,03_2021.csv,2021-03
47106664,20200000000000,2021-03-06,175128252,Team Gospodin,24/2/2018,f,Overseas,Bayside,Private room in bed and breakfast,Private room,2,323.0,t,4,0,,,,,,,03_2021.csv,2021-03
47106707,20200000000000,2021-03-06,175128252,Team Gospodin,24/2/2018,f,Overseas,Sydney,Room in hotel,Private room,2,1092.0,t,0,0,,,,,,,03_2021.csv,2021-03
47106719,20200000000000,2021-03-07,175128252,Team Gospodin,24/2/2018,f,Overseas,Sydney,Room in hotel,Private room,2,1095.0,t,1,0,,,,,,,03_2021.csv,2021-03
47106740,20200000000000,2021-03-04,175128252,Team Gospodin,24/2/2018,f,Overseas,Sydney,Room in aparthotel,Entire home/apt,2,509.0,t,25,0,,,,,,,03_2021.csv,2021-03
47106754,20200000000000,2021-03-07,175128252,Team Gospodin,24/2/2018,f,Overseas,Sydney,Room in aparthotel,Entire home/apt,2,431.0,t,27,0,,,,,,,03_2021.csv,2021-03
47106799,20200000000000,2021-03-06,175128252,Team Gospodin,24/2/2018,f,Overseas,Sydney,Private room in bed and breakfast,Private room,2,2833.0,t,0,0,,,,,,,03_2021.csv,2021-03
47106805,20200000000000,2021-03-06,175128252,Team Gospodin,24/2/2018,f,Overseas,Sydney,Private room in bed and breakfast,Private room,2,2833.0,t,0,0,,,,,,,03_2021.csv,2021-03
47106816,20200000000000,2021-03-06,175128252,Team Gospodin,24/2/2018,f,Overseas,Sydney,Room in hotel,Private room,2,772.0,t,26,0,,,,,,,03_2021.csv,2021-03
47106825,20200000000000,2021-03-06,175128252,Team Gospodin,24/2/2018,f,Overseas,Sydney,Room in hotel,Private room,2,772.0,t,26,0,,,,,,,03_2021.csv,2021-03
47106844,20200000000000,2021-03-06,175128252,Team Gospodin,24/2/2018,f,Overseas,Randwick,Room in hotel,Private room,2,337.0,t,28,0,,,,,,,03_2021.csv,2021-03
